0, 0, 0, 0, 0, 0
0.0, 0.003, -0.003, 0.0, 0.0, -0.0
-0.0, 0.008, -0.009, 0.001, -0.0, 0.0
-0.0, 0.016, -0.018, 0.002, -0.0, 0.0
-0.0, 0.026, -0.029, 0.003, -0.0, 0.0
-0.0, 0.039, -0.043, 0.004, -0.0, 0.0
-0.0, 0.054, -0.06, 0.006, -0.0, 0.0
-0.0, 0.072, -0.08, 0.008, -0.0, 0.0
-0.0, 0.093, -0.103, 0.01, -0.0, 0.0
-0.0, 0.116, -0.128, 0.012, -0.0, 0.0
-0.0, 0.141, -0.156, 0.014, -0.0, 0.0
-0.0, 0.169, -0.186, 0.016, -0.0, 0.0
-0.001, 0.199, -0.219, 0.018, -0.001, 0.0
-0.002, 0.232, -0.254, 0.02, -0.002, 0.0
-0.003, 0.267, -0.29, 0.021, -0.003, 0.0
-0.004, 0.304, -0.328, 0.022, -0.004, 0.0
-0.005, 0.343, -0.367, 0.022, -0.005, 0.0
-0.006, 0.384, -0.406, 0.02, -0.006, 0.0
-0.008, 0.427, -0.446, 0.017, -0.008, 0.001
-0.01, 0.471, -0.485, 0.012, -0.01, 0.002
-0.012, 0.517, -0.524, 0.004, -0.012, 0.003
-0.015, 0.564, -0.562, -0.006, -0.015, 0.004
-0.018, 0.612, -0.598, -0.019, -0.018, 0.005
-0.022, 0.661, -0.632, -0.035, -0.022, 0.006
-0.026, 0.711, -0.663, -0.055, -0.026, 0.007
-0.03, 0.762, -0.691, -0.079, -0.03, 0.008
-0.035, 0.813, -0.716, -0.107, -0.035, 0.009
-0.041, 0.865, -0.737, -0.139, -0.041, 0.01
-0.047, 0.917, -0.753, -0.176, -0.047, 0.011
-0.054, 0.969, -0.764, -0.218, -0.054, 0.013
-0.062, 1.02, -0.77, -0.265, -0.062, 0.015
-0.071, 1.071, -0.771, -0.317, -0.071, 0.017
-0.081, 1.121, -0.766, -0.374, -0.081, 0.019
-0.092, 1.17, -0.754, -0.437, -0.092, 0.021
-0.104, 1.218, -0.735, -0.506, -0.104, 0.023
-0.117, 1.264, -0.709, -0.58, -0.117, 0.025
-0.132, 1.308, -0.676, -0.66, -0.132, 0.027
-0.149, 1.35, -0.635, -0.745, -0.149, 0.03
-0.168, 1.39, -0.587, -0.836, -0.168, 0.033
-0.189, 1.427, -0.531, -0.932, -0.189, 0.036
-0.213, 1.462, -0.468, -1.033, -0.213, 0.039
-0.24, 1.494, -0.398, -1.139, -0.24, 0.042
-0.271, 1.524, -0.322, -1.249, -0.271, 0.045
-0.305, 1.552, -0.241, -1.363, -0.305, 0.048
-0.342, 1.579, -0.156, -1.479, -0.342, 0.051
-0.381, 1.605, -0.068, -1.597, -0.381, 0.054
-0.419, 1.63, 0.023, -1.716, -0.419, 0.057
-0.453, 1.654, 0.115, -1.836, -0.453, 0.06
-0.483, 1.677, 0.207, -1.955, -0.483, 0.062
-0.508, 1.701, 0.297, -2.072, -0.508, 0.064
-0.53, 1.727, 0.382, -2.186, -0.529, 0.066
-0.548, 1.755, 0.46, -2.296, -0.547, 0.068
-0.564, 1.786, 0.531, -2.4, -0.563, 0.07
-0.578, 1.82, 0.594, -2.499, -0.577, 0.072
-0.59, 1.856, 0.649, -2.592, -0.589, 0.073
-0.601, 1.895, 0.695, -2.68, -0.6, 0.074
-0.611, 1.937, 0.733, -2.762, -0.61, 0.075
-0.62, 1.981, 0.764, -2.838, -0.619, 0.076
-0.628, 2.027, 0.787, -2.909, -0.627, 0.077
-0.635, 2.074, 0.803, -2.974, -0.634, 0.078
-0.641, 2.123, 0.813, -3.033, -0.64, 0.079
-0.647, 2.172, 0.816, -3.087, -0.646, 0.079
-0.652, 2.222, 0.814, -3.136, -0.651, 0.079
-0.657, 2.273, 0.806, -3.18, -0.656, 0.079
-0.661, 2.324, 0.793, -3.219, -0.66, 0.079
-0.664, 2.375, 0.776, -3.253, -0.663, 0.079
-0.667, 2.425, 0.755, -3.282, -0.666, 0.079
-0.67, 2.475, 0.73, -3.307, -0.669, 0.079
-0.672, 2.524, 0.702, -3.328, -0.671, 0.079
-0.674, 2.572, 0.671, -3.346, -0.673, 0.079
-0.675, 2.619, 0.638, -3.36, -0.674, 0.079
-0.676, 2.665, 0.603, -3.371, -0.675, 0.079
-0.677, 2.709, 0.567, -3.379, -0.676, 0.079
-0.677, 2.752, 0.53, -3.385, -0.676, 0.079
-0.677, 2.793, 0.492, -3.389, -0.676, 0.079
-0.677, 2.833, 0.454, -3.391, -0.676, 0.079
-0.677, 2.871, 0.417, -3.391, -0.676, 0.079
-0.677, 2.907, 0.38, -3.39, -0.676, 0.079
-0.676, 2.941, 0.344, -3.388, -0.675, 0.079
-0.675, 2.973, 0.31, -3.385, -0.674, 0.079
-0.674, 3.002, 0.277, -3.381, -0.673, 0.079
-0.673, 3.029, 0.246, -3.377, -0.672, 0.079
-0.672, 3.054, 0.218, -3.373, -0.671, 0.079
-0.671, 3.076, 0.192, -3.369, -0.67, 0.079
-0.67, 3.096, 0.168, -3.365, -0.669, 0.079
-0.669, 3.113, 0.147, -3.361, -0.668, 0.079
-0.668, 3.128, 0.129, -3.357, -0.667, 0.079
-0.667, 3.14, 0.114, -3.353, -0.666, 0.079
-0.666, 3.15, 0.101, -3.35, -0.665, 0.079
-0.665, 3.157, 0.091, -3.347, -0.664, 0.079
-0.664, 3.162, 0.084, -3.344, -0.663, 0.079
-0.663, 3.164, 0.08, -3.341, -0.662, 0.079
-0.662, 3.164, 0.079, -3.339, -0.661, 0.079
-0.661, 3.161, 0.081, -3.337, -0.66, 0.079
-0.66, 3.155, 0.086, -3.335, -0.659, 0.079
-0.659, 3.147, 0.093, -3.334, -0.658, 0.079
-0.658, 3.136, 0.103, -3.333, -0.657, 0.079
-0.657, 3.123, 0.116, -3.332, -0.656, 0.079
-0.656, 3.107, 0.132, -3.331, -0.655, 0.079
-0.655, 3.089, 0.151, -3.331, -0.654, 0.079
-0.654, 3.068, 0.172, -3.331, -0.653, 0.079
-0.652, 3.045, 0.196, -3.331, -0.651, 0.079
-0.65, 3.019, 0.222, -3.331, -0.649, 0.078
-0.648, 2.991, 0.251, -3.331, -0.647, 0.077
-0.646, 2.96, 0.282, -3.33, -0.645, 0.076
-0.644, 2.927, 0.315, -3.329, -0.643, 0.075
-0.642, 2.892, 0.349, -3.327, -0.641, 0.074
-0.64, 2.855, 0.384, -3.324, -0.639, 0.073
-0.637, 2.816, 0.42, -3.32, -0.636, 0.072
-0.634, 2.775, 0.457, -3.315, -0.633, 0.071
-0.631, 2.732, 0.494, -3.308, -0.63, 0.07
-0.628, 2.688, 0.53, -3.299, -0.627, 0.069
-0.624, 2.642, 0.565, -3.287, -0.623, 0.068
-0.62, 2.595, 0.599, -3.273, -0.619, 0.067
-0.615, 2.547, 0.631, -3.256, -0.614, 0.066
-0.61, 2.498, 0.661, -3.235, -0.609, 0.065
-0.604, 2.448, 0.688, -3.211, -0.603, 0.064
-0.598, 2.397, 0.712, -3.183, -0.597, 0.063
-0.591, 2.346, 0.732, -3.151, -0.59, 0.062
-0.584, 2.294, 0.748, -3.114, -0.583, 0.061
-0.576, 2.242, 0.76, -3.072, -0.575, 0.06
-0.567, 2.191, 0.767, -3.025, -0.566, 0.059
-0.557, 2.14, 0.769, -2.973, -0.556, 0.057
-0.546, 2.09, 0.765, -2.916, -0.545, 0.055
-0.534, 2.04, 0.755, -2.854, -0.533, 0.053
-0.521, 1.992, 0.738, -2.786, -0.52, 0.051
-0.506, 1.945, 0.714, -2.713, -0.505, 0.049
-0.49, 1.9, 0.683, -2.634, -0.489, 0.047
-0.472, 1.857, 0.645, -2.549, -0.471, 0.045
-0.451, 1.816, 0.599, -2.459, -0.451, 0.042
-0.428, 1.777, 0.546, -2.363, -0.428, 0.039
-0.402, 1.74, 0.486, -2.262, -0.402, 0.036
-0.372, 1.706, 0.419, -2.157, -0.372, 0.033
-0.337, 1.674, 0.346, -2.048, -0.337, 0.029
-0.297, 1.643, 0.269, -1.935, -0.297, 0.025
-0.251, 1.613, 0.189, -1.82, -0.251, 0.021
-0.2, 1.583, 0.107, -1.704, -0.2, 0.017
-0.145, 1.553, 0.025, -1.587, -0.145, 0.013
-0.091, 1.524, -0.059, -1.469, -0.091, 0.008
-0.042, 1.496, -0.144, -1.351, -0.042, 0.003
0.0, 1.468, -0.229, -1.233, 0.0, -0.002
0.036, 1.44, -0.313, -1.117, 0.036, -0.006
0.066, 1.411, -0.393, -1.004, 0.066, -0.01
0.091, 1.38, -0.467, -0.895, 0.091, -0.014
0.113, 1.346, -0.534, -0.791, 0.113, -0.018
0.132, 1.31, -0.593, -0.692, 0.132, -0.021
0.148, 1.271, -0.644, -0.598, 0.148, -0.024
0.163, 1.229, -0.687, -0.51, 0.162, -0.027
0.176, 1.185, -0.722, -0.428, 0.175, -0.03
0.188, 1.139, -0.749, -0.352, 0.187, -0.032
0.198, 1.091, -0.769, -0.282, 0.197, -0.034
0.207, 1.042, -0.782, -0.217, 0.206, -0.036
0.215, 0.991, -0.788, -0.158, 0.214, -0.038
0.222, 0.939, -0.788, -0.104, 0.221, -0.04
0.229, 0.887, -0.782, -0.056, 0.228, -0.042
0.235, 0.835, -0.771, -0.013, 0.234, -0.043
0.24, 0.783, -0.755, 0.025, 0.239, -0.044
0.245, 0.731, -0.735, 0.058, 0.244, -0.045
0.249, 0.679, -0.711, 0.087, 0.248, -0.046
0.253, 0.628, -0.683, 0.112, 0.252, -0.047
0.256, 0.577, -0.652, 0.133, 0.255, -0.048
0.259, 0.527, -0.618, 0.15, 0.258, -0.049
0.261, 0.478, -0.582, 0.164, 0.26, -0.05
0.263, 0.431, -0.545, 0.175, 0.262, -0.051
0.265, 0.385, -0.506, 0.183, 0.264, -0.052
0.266, 0.341, -0.467, 0.189, 0.265, -0.053
0.267, 0.298, -0.427, 0.193, 0.266, -0.054
0.268, 0.257, -0.388, 0.195, 0.267, -0.054
0.269, 0.218, -0.349, 0.196, 0.268, -0.054
0.269, 0.181, -0.311, 0.196, 0.268, -0.054
0.269, 0.146, -0.275, 0.195, 0.268, -0.054
0.269, 0.114, -0.24, 0.193, 0.268, -0.054
0.269, 0.084, -0.207, 0.191, 0.268, -0.054
0.269, 0.056, -0.177, 0.189, 0.268, -0.054
0.269, 0.031, -0.149, 0.187, 0.268, -0.054
0.269, 0.008, -0.124, 0.185, 0.268, -0.054
0.269, -0.012, -0.101, 0.183, 0.268, -0.054
0.269, -0.03, -0.081, 0.181, 0.268, -0.054
0.269, -0.045, -0.064, 0.179, 0.268, -0.054
0.269, -0.058, -0.05, 0.178, 0.268, -0.054
0.269, -0.068, -0.039, 0.177, 0.268, -0.054
0.269, -0.076, -0.031, 0.176, 0.268, -0.054
0.269, -0.081, -0.025, 0.176, 0.268, -0.054
0.269, -0.083, -0.022, 0.176, 0.268, -0.054
0.269, -0.083, -0.022, 0.176, 0.268, -0.054
0.269, -0.08, -0.025, 0.177, 0.268, -0.054
0.269, -0.075, -0.031, 0.178, 0.268, -0.054
0.269, -0.067, -0.04, 0.179, 0.268, -0.054
0.269, -0.057, -0.052, 0.181, 0.268, -0.054
0.269, -0.044, -0.067, 0.183, 0.268, -0.054
0.269, -0.028, -0.084, 0.185, 0.268, -0.054
0.269, -0.01, -0.104, 0.187, 0.268, -0.054
0.269, 0.011, -0.127, 0.19, 0.268, -0.054
0.269, 0.034, -0.153, 0.193, 0.268, -0.054
0.268, 0.06, -0.181, 0.196, 0.267, -0.054
0.267, 0.088, -0.212, 0.199, 0.266, -0.054
0.266, 0.119, -0.245, 0.202, 0.265, -0.054
0.265, 0.152, -0.28, 0.204, 0.264, -0.054
0.264, 0.187, -0.317, 0.206, 0.263, -0.054
0.263, 0.224, -0.355, 0.207, 0.262, -0.054
0.262, 0.263, -0.394, 0.207, 0.261, -0.054
0.26, 0.304, -0.434, 0.206, 0.259, -0.054
0.258, 0.347, -0.474, 0.203, 0.257, -0.054
0.256, 0.392, -0.514, 0.198, 0.255, -0.054
0.254, 0.438, -0.554, 0.191, 0.253, -0.054
0.251, 0.486, -0.593, 0.181, 0.25, -0.054
0.248, 0.535, -0.63, 0.168, 0.247, -0.054
0.245, 0.585, -0.665, 0.152, 0.243, -0.053
0.241, 0.636, -0.697, 0.133, 0.239, -0.052
0.237, 0.688, -0.726, 0.11, 0.235, -0.051
0.232, 0.741, -0.752, 0.082, 0.23, -0.05
0.226, 0.794, -0.774, 0.05, 0.224, -0.049
0.22, 0.847, -0.791, 0.013, 0.218, -0.048
0.213, 0.9, -0.804, -0.029, 0.211, -0.047
0.205, 0.953, -0.811, -0.076, 0.203, -0.046
0.197, 1.006, -0.812, -0.129, 0.195, -0.045
0.188, 1.058, -0.807, -0.187, 0.186, -0.044
0.178, 1.109, -0.796, -0.251, 0.176, -0.042
0.167, 1.159, -0.778, -0.321, 0.165, -0.04
0.154, 1.207, -0.752, -0.397, 0.152, -0.038
0.14, 1.253, -0.718, -0.479, 0.138, -0.036
0.124, 1.297, -0.676, -0.567, 0.122, -0.034
0.106, 1.338, -0.626, -0.661, 0.104, -0.031
0.086, 1.377, -0.568, -0.761, 0.084, -0.028
0.064, 1.413, -0.502, -0.866, 0.062, -0.025
0.038, 1.446, -0.428, -0.976, 0.036, -0.022
0.009, 1.477, -0.347, -1.091, 0.007, -0.018
-0.025, 1.506, -0.26, -1.21, -0.027, -0.014
-0.063, 1.533, -0.169, -1.332, -0.065, -0.01
-0.105, 1.56, -0.076, -1.455, -0.107, -0.006
-0.149, 1.586, 0.018, -1.579, -0.151, -0.002
-0.192, 1.612, 0.112, -1.703, -0.194, 0.002
-0.231, 1.638, 0.205, -1.827, -0.233, 0.006
-0.265, 1.665, 0.296, -1.949, -0.267, 0.01
-0.293, 1.693, 0.383, -2.068, -0.295, 0.014
-0.317, 1.724, 0.463, -2.182, -0.319, 0.017
-0.338, 1.758, 0.535, -2.291, -0.34, 0.02
-0.356, 1.795, 0.599, -2.394, -0.358, 0.023
-0.372, 1.835, 0.654, -2.491, -0.374, 0.026
-0.386, 1.878, 0.7, -2.582, -0.388, 0.028
-0.398, 1.923, 0.738, -2.667, -0.4, 0.03
-0.409, 1.971, 0.767, -2.746, -0.411, 0.032
-0.419, 2.021, 0.788, -2.819, -0.421, 0.034
-0.428, 2.073, 0.801, -2.886, -0.43, 0.035
-0.436, 2.126, 0.807, -2.947, -0.438, 0.036
-0.443, 2.18, 0.806, -3.002, -0.445, 0.037
-0.449, 2.235, 0.799, -3.051, -0.451, 0.038
-0.454, 2.29, 0.786, -3.094, -0.456, 0.039
-0.459, 2.346, 0.768, -3.132, -0.461, 0.04
-0.463, 2.402, 0.744, -3.165, -0.465, 0.041
-0.467, 2.457, 0.716, -3.193, -0.469, 0.042
-0.47, 2.512, 0.684, -3.216, -0.472, 0.043
-0.473, 2.566, 0.648, -3.235, -0.475, 0.043
-0.475, 2.619, 0.609, -3.25, -0.477, 0.043
-0.477, 2.671, 0.568, -3.261, -0.479, 0.043
-0.478, 2.722, 0.525, -3.269, -0.48, 0.043
-0.479, 2.772, 0.48, -3.274, -0.481, 0.043
-0.48, 2.82, 0.435, -3.277, -0.482, 0.043
-0.48, 2.867, 0.389, -3.278, -0.482, 0.043
-0.48, 2.912, 0.343, -3.277, -0.482, 0.043
-0.48, 2.955, 0.298, -3.275, -0.482, 0.043
-0.48, 2.996, 0.254, -3.272, -0.482, 0.043
-0.479, 3.035, 0.211, -3.268, -0.481, 0.043
-0.478, 3.071, 0.17, -3.263, -0.48, 0.043
-0.477, 3.105, 0.131, -3.258, -0.479, 0.043
-0.476, 3.137, 0.095, -3.253, -0.478, 0.043
-0.475, 3.166, 0.061, -3.248, -0.477, 0.043
-0.474, 3.193, 0.03, -3.243, -0.476, 0.043
-0.473, 3.217, 0.002, -3.239, -0.475, 0.043
-0.472, 3.238, -0.023, -3.235, -0.474, 0.043
-0.471, 3.257, -0.045, -3.231, -0.473, 0.043
-0.47, 3.273, -0.064, -3.227, -0.472, 0.043
-0.469, 3.287, -0.081, -3.224, -0.471, 0.043
-0.468, 3.298, -0.095, -3.221, -0.47, 0.043
-0.467, 3.307, -0.106, -3.218, -0.469, 0.043
-0.466, 3.313, -0.114, -3.215, -0.468, 0.043
-0.465, 3.317, -0.119, -3.213, -0.467, 0.043
-0.464, 3.318, -0.122, -3.211, -0.466, 0.043
-0.463, 3.317, -0.122, -3.209, -0.465, 0.043
-0.462, 3.313, -0.119, -3.207, -0.464, 0.043
-0.461, 3.307, -0.114, -3.206, -0.463, 0.043
-0.46, 3.298, -0.106, -3.205, -0.462, 0.043
-0.459, 3.287, -0.095, -3.204, -0.461, 0.043
-0.458, 3.273, -0.081, -3.203, -0.46, 0.043
-0.457, 3.257, -0.065, -3.203, -0.459, 0.043
-0.456, 3.238, -0.046, -3.203, -0.458, 0.043
-0.455, 3.216, -0.024, -3.203, -0.457, 0.043
-0.454, 3.192, 0.001, -3.203, -0.456, 0.043
-0.453, 3.165, 0.029, -3.204, -0.455, 0.043
-0.452, 3.136, 0.06, -3.205, -0.454, 0.043
-0.451, 3.104, 0.093, -3.206, -0.453, 0.043
-0.45, 3.07, 0.129, -3.207, -0.452, 0.043
-0.449, 3.033, 0.167, -3.208, -0.451, 0.042
-0.447, 2.994, 0.208, -3.209, -0.449, 0.041
-0.445, 2.953, 0.25, -3.209, -0.447, 0.04
-0.443, 2.91, 0.294, -3.209, -0.445, 0.039
-0.441, 2.865, 0.339, -3.207, -0.443, 0.038
-0.438, 2.818, 0.384, -3.204, -0.44, 0.037
-0.435, 2.769, 0.429, -3.199, -0.437, 0.036
-0.432, 2.718, 0.474, -3.192, -0.434, 0.035
